initiator_id,resource_id,messages,hops,success,nodes_reached
4147,872,3840,6,True,1531
4576,592,4805,6,True,2774
4121,2410,4998,7,True,4644
2785,958,4995,7,True,4020
4204,2111,4684,6,True,2510
4406,4709,4696,6,True,2519
2049,3627,4900,6,True,3147
3089,4613,3691,5,True,1395
3961,1992,4992,7,True,4021
2782,3758,3862,6,True,1563
3774,4807,2061,5,True,619
224,3948,3186,5,True,1103
952,2112,85,2,True,22
553,3134,4439,6,True,2083
1805,1883,4965,6,True,3546
2586,3378,4492,6,True,2159
2892,4231,4998,7,True,4263
4388,79,4890,6,True,3083
2157,2033,4959,6,True,3462
2353,761,1213,4,True,342
3268,2801,4165,6,True,1790
622,4542,4941,6,True,3391
1462,3903,4904,6,True,3117
2571,2896,63,2,True,17
1790,4699,2774,5,True,932
2204,1497,360,3,True,93
1557,4087,4300,6,True,1942
1635,1923,3846,6,True,1551
1982,2174,4969,7,True,3740
1693,1877,1833,5,True,547
1661,2045,4405,6,True,2070
2916,1277,4999,7,True,4765
873,982,4224,6,True,1887
642,4035,2236,5,True,696
54,4435,4111,6,True,1763
346,3950,4339,6,True,2001
3040,2583,4987,7,True,3907
4033,4706,4796,6,True,2762
2250,4020,4046,6,True,1653
1498,4187,4991,7,True,4032
2295,3259,1019,4,True,278
1819,4724,4997,7,True,4195
1050,443,3216,5,True,1130
4306,3466,4940,6,True,3362
3918,4429,3497,5,True,1317
266,4116,4997,7,True,4479
2844,3225,4027,6,True,1694
1431,3745,1923,5,True,580
986,4245,4935,6,True,3236
3768,2585,4992,7,True,4041
68,96,4999,7,True,4870
1726,3108,4998,7,True,4162
4759,825,2452,5,True,775
2665,2962,3295,5,True,1172
2127,1533,4964,6,True,3415
4493,2153,4225,6,True,1872
1942,2206,4985,7,True,3827
3861,2810,4986,7,True,3851
2997,1506,4737,6,True,2602
4085,3472,1134,4,True,310
1724,3433,4551,6,True,2207
3049,2990,3647,5,True,1395
3281,2290,2698,5,True,873
3692,1473,4997,7,True,4157
4680,1074,4985,7,True,3826
4717,1872,4999,7,True,4804
818,2211,4841,6,True,2842
1931,4549,4884,6,True,3061
3540,3120,4669,6,True,2494
1606,1194,4969,6,True,3627
1225,3874,2454,5,True,785
79,1446,3964,6,True,1633
3453,4092,1580,5,True,449
1101,4235,4494,6,True,2137
4374,2586,1678,5,True,495
3986,2457,4999,7,True,4557
2055,4605,1628,5,True,473
4651,390,4799,6,True,2692
3263,810,3453,5,True,1264
1338,491,4863,6,True,2945
1765,2083,526,4,True,139
3903,788,4990,7,True,3965
3685,2741,4998,7,True,4313
2128,2957,4990,7,True,3897
2951,4590,152,3,True,39
4566,2111,4884,6,True,3038
2819,162,2713,5,True,891
3373,993,4484,6,True,2180
2876,4960,4999,8,True,4998
1629,4725,349,3,True,89
4717,4410,4989,7,True,3871
1429,2331,4998,7,True,4323
2909,2663,309,3,True,80
4181,3993,482,4,True,129
3661,642,719,4,True,189
3121,2347,681,4,True,180
3799,1186,1051,4,True,289
1372,2763,4986,7,True,3892
3455,4682,1017,4,True,275
3315,584,515,4,True,136
